0, 0, 2
1, 0, 2
2, 2.772588722239781, 2
3, 2.772588722239781, 2
4, 2.772588722239781, 2
5, 2.772588722239781, 2
6, 10.410758741777533, 2
7, 8.788898309344878, 2
8, 8.788898309344878, 2
9, 8.788898309344878, 2
10, 8.788898309344878, 2
11, 8.788898309344878, 2
12, 8.788898309344878, 2
13, 8.788898309344878, 2
14, 8.788898309344878, 2
15, 2.197224577336219, 2
16, 2.197224577336219, 2
17, 2.197224577336219, 2
18, 2.197224577336219, 2
19, 2.197224577336219, 2
20, 2.197224577336219, 2
21, 3.58351893845611, 2
22, 4.1588830833596715, 2
23, 4.1588830833596715, 2
24, 4.1588830833596715, 2
25, 4.1588830833596715, 2
26, 4.1588830833596715, 2
27, 4.1588830833596715, 2
28, 4.1588830833596715, 2
29, 4.1588830833596715, 2
30, 7.16703787691222, 2
31, 7.16703787691222, 2
32, 7.16703787691222, 2
33, 7.16703787691222, 2
34, 7.16703787691222, 2
35, 7.16703787691222, 2
36, 7.16703787691222, 2
37, 7.16703787691222, 2
38, 7.16703787691222, 2
39, 7.16703787691222, 2
40, 11.090354888959128, 2
41, 11.090354888959128, 2
42, 11.090354888959128, 2
43, 11.090354888959128, 2
44, 14.026231589279927, 2
45, 14.026231589279927, 2
46, 14.026231589279927, 2
47, 14.026231589279927, 2
48, 10.83220080440884, 2
49, 10.83220080440884, 2
50, 17.925230963985136, 2
51, 8.930204553619728, 2
52, 6.842005399519586, 2
53, 0.6764709488445204, 2
54, 10.504469224483337, 2
55, 5.346253030176629, 2
56, 4.640362865465999, 2
57, 4.421050957207243, 2
58, 3.5614260391466455, 2
59, 0.10813444254055161, 2
60, 0.7561319655277661, 2
61, 0.7143216089561403, 2
62, 0.18099596778398683, 2
63, 1.8034420636567525, 2
64, 0.7435895696735861, 2
65, 2.358777823907128, 2
66, 0.1997554882052253, 2
67, 0.49973539877324313, 2
68, 1.1630389409054034, 2
69, 0.3497329129644002, 2
70, 2.077115459901148, 2
71, 2.1765059627594834, 2
72, 0.5351649292304718, 2
73, 3.6080899532637747, 2
74, 2.50148462130145, 2
75, 2.693532169665652, 2
76, 2.286291752456269, 2
77, 2.2872990883520306, 2
78, 2.6395794288718792, 2
79, 0.0879156268751008, 2
80, 0.8427716324637077, 2
81, 1.0721209370163476, 2
82, 0.21432434482314247, 2
83, 1.267669880774677, 2
84, 0.6641564183563972, 2
85, 0.04241148578989434, 2
86, 0.16245410448315784, 2
87, 0.5674312327611203, 2
88, 0.4573641897118586, 2
89, 0.43297168020080606, 2
90, 0.3817092507511179, 2
91, 4.883028522592041, 2
92, 4.541130829989366, 2
93, 2.117601979699909, 2
94, 2.1120710289662616, 2
95, 1.7611716353390499, 2
96, 2.605461314494619, 2
97, 2.757669048338419, 2
98, 2.610209861816107, 2
99, 5.48103515489697, 2
100, 5.68586403452465, 2
101, 5.534384125450711, 2
102, 5.571320240879338, 2
103, 5.473532822288093, 2
104, 5.5090750728538955, 2
105, 4.522457065416327, 2
106, 4.523573735472045, 2
107, 5.160167867264551, 2
108, 4.460249011762196, 2
109, 1.1656815704014234, 2
110, 1.3620931087461818, 2
111, 1.049215912385277, 2
112, 0.9879400788674257, 2
113, 1.1835462713703455, 2
114, 1.2928518597365144, 2
115, 1.0304376754857276, 2
116, 1.037243451067518, 2
117, 1.034345971242182, 2
